"code","stage1","stage2","stage3","x","y","lonD","lonM","lonS","latD","latM","latS"
"1159053000","서울특별시","동작구","상도제1동","59","125","126","57","10.88","37","30","14.58"
"1159054000","서울특별시","동작구","상도제2동","59","125","126","56","39.84","37","30","9.51"
"1159055000","서울특별시","동작구","상도제3동","59","125","126","56","0.2","37","29","46.92"
"1159056000","서울특별시","동작구","상도제4동","59","125","126","56","23.55","37","29","52.0"
"1159060500","서울특별시","동작구","흑석동","60","125","126","57","45.4","37","30","24.26"
"1159062000","서울특별시","동작구","사당제1동","60","125","126","58","32.64","37","28","25.0"
"1159063000","서울특별시","동작구","사당제2동","60","125","126","58","46.23","37","29","8.23"
"1159064000","서울특별시","동작구","사당제3동","60","125","126","58","26.71","37","29","1.77"
"1159065000","서울특별시","동작구","사당제4동","60","125","126","58","25.4","37","28","41.47"
"1159065100","서울특별시","동작구","사당제5동","60","125","126","58","8.79","37","28","58.07"
"1159066000","서울특별시","동작구","대방동","59","125","126","55","42.4","37","30","19.19"
"1159067000","서울특별시","동작구","신대방제1동","59","125","126","54","43.59","37","29","10.14"
"1159068000","서울특별시","동작구","신대방제2동","59","125","126","55","40.71","37","29","46.04"
"1162000000","서울특별시","관악구","","59","125","126","57","13.84","37","28","31.39"
"1162052500","서울특별시","관악구","보라매동","59","125","126","56","5.59","37","29","7.1"
"1162054500","서울특별시","관악구","청림동","59","125","126","57","38.4","37","29","20.54"
"1162056500","서울특별시","관악구","성현동","59","125","0","0","0.0","0","0","0.0"
"1162057500","서울특별시","관악구","행운동","59","125","126","57","32.52","37","28","40.38"
"1162058500","서울특별시","관악구","낙성대동","60","125","126","57","37.76","37","28","24.6"
"1162059500","서울특별시","관악구","청룡동","59","125","0","0","0.0","0","0","0.0"
"1162060500","서울특별시","관악구","은천동","59","125","0","0","0.0","0","0","0.0"
"1162061500","서울특별시","관악구","중앙동","59","125","126","57","6.32","37","28","53.19"
"1162062500","서울특별시","관악구","인헌동","59","125","126","58","2.55","37","28","20.3"
"1162063000","서울특별시","관악구","남현동","60","125","126","58","47.84","37","28","18.44"
"1162064500","서울특별시","관악구","서원동","59","125","0","0","0.0","0","0","0.0"
"1162065500","서울특별시","관악구","신원동","59","125","126","55","45.91","37","28","43.6"
"1162066500","서울특별시","관악구","서림동","59","125","126","56","13.4","37","28","19.79"
"1162068500","서울특별시","관악구","신사동","59","125","0","0","0.0","0","0","0.0"
"1162069500","서울특별시","관악구","신림동","59","125","0","0","0.0","0","0","0.0"
"1162071500","서울특별시","관악구","난향동","59","124","0","0","0.0","0","0","0.0"
"1162072500","서울특별시","관악구","조원동","59","125","0","0","0.0","0","0","0.0"
"1162073500","서울특별시","관악구","대학동","59","125","0","0","0.0","0","0","0.0"
"1162074500","서울특별시","관악구","삼성동","59","125","0","0","0.0","0","0","0.0"
"1162076500","서울특별시","관악구","미성동","59","125","0","0","0.0","0","0","0.0"
"1162077500","서울특별시","관악구","난곡동","59","125","0","0","0.0","0","0","0.0"
"1165000000","서울특별시","서초구","","61","125","127","2","5.32","37","28","50.83"
"1165051000","서울특별시","서초구","서초1동","61","125","127","1","16.0","37","29","9.6"
"1165052000","서울특별시","서초구","서초2동","61","125","127","1","36.88","37","29","21.3"
"1165053000","서울특별시","서초구","서초3동","60","125","127","0","52.44","37","28","50.82"
"1165053100","서울특별시","서초구","서초4동","61","125","127","1","27.2","37","29","59.48"
"1165054000","서울특별시","서초구","잠원동","60","126","127","0","57.79","37","30","43.52"
"1165055000","서울특별시","서초구","반포본동","60","125","126","59","17.28","37","29","51.54"
"1165056000","서울특별시","서초구","반포1동","60","125","127","0","52.08","37","30","11.95"
"1165057000","서울특별시","서초구","반포2동","60","125","126","59","47.67","37","30","6.42"
"1165058000","서울특별시","서초구","반포3동","60","125","127","0","27.91","37","30","33.02"
"1165058100","서울특별시","서초구","반포4동","60","125","127","0","8.79","37","29","41.13"
"1165059000","서울특별시","서초구","방배본동","60","125","126","59","27.0","37","29","29.2"
"1165060000","서울특별시","서초구","방배1동","60","125","126","59","47.79","37","28","50.01"
"1165061000","서울특별시","서초구","방배2동","60","125","126","59","15.4","37","28","37.08"
"1165062000","서울특별시","서초구","방배3동","60","125","127","0","4.08","37","28","39.14"
"1165062100","서울특별시","서초구","방배4동","60","125","126","59","35.96","37","29","12.54"
"1165065100","서울특별시","서초구","양재1동","61","125","127","2","17.35","37","28","53.89"
"1165065200","서울특별시","서초구","양재2동","61","125","127","2","35.32","37","28","4.01"
"1165066000","서울특별시","서초구","내곡동","61","124","127","3","12.28","37","27","32.92"
"1168000000","서울특별시","강남구","","61","126","127","2","58.4","37","30","52.47"
"1168051000","서울특별시","강남구","신사동","61","126","127","1","30.08","37","31","16.82"
"1168052100","서울특별시","강남구","논현1동","61","125","127","1","49.84","37","30","31.64"
"1168053100","서울특별시","강남구","논현2동","61","126","127","2","21.44","37","30","51.97"
"1168054500","서울특별시","강남구","압구정동","61","126","0","0","0.0","0","0","0.0"
"1168056500","서울특별시","강남구","청담동","61","126","0","0","0.0","0","0","0.0"
"1168058000","서울특별시","강남구","삼성1동","61","125","127","3","27.11","37","30","32.55"
"1168059000","서울특별시","강남구","삼성2동","61","125","127","2","53.11","37","30","30.2"
"1168060000","서울특별시","강남구","대치1동","61","125","127","3","49.88","37","29","25.82"
"1168061000","서울특별시","강남구","대치2동","61","125","127","4","8.47","37","29","49.6"
"1168063000","서울특별시","강남구","대치4동","61","125","127","3","35.47","37","29","49.07"
"1168064000","서울특별시","강남구","역삼1동","61","125","127","2","6.52","37","29","33.3"
"1168065000","서울특별시","강남구","역삼2동","61","125","127","2","55.88","37","29","35.69"
"1168065500","서울특별시","강남구","도곡1동","61","125","127","2","25.79","37","29","17.04"
"1168065600","서울특별시","강남구","도곡2동","61","125","127","2","43.44","37","28","47.51"
"1168066000","서울특별시","강남구","개포1동","61","125","127","3","34.4","37","28","44.75"
"1168067000","서울특별시","강남구","개포2동","62","125","127","4","32.67","37","29","6.63"
"1168069000","서울특별시","강남구","개포4동","61","125","127","3","13.44","37","28","33.7"
"1168070000","서울특별시","강남구","세곡동","62","125","127","6","33.71","37","27","58.92"
"1168072000","서울특별시","강남구","일원본동","62","125","127","5","18.96","37","28","49.92"
"1168073000","서울특별시","강남구","일원1동","62","125","127","5","24.47","37","29","20.61"
"1168074000","서울특별시","강남구","일원2동","62","125","127","4","32.47","37","29","21.64"
"1168075000","서울특별시","강남구","수서동","62","125","127","6","25.2","37","29","9.7"
"1171000000","서울특별시","송파구","","62","126","127","6","28.55","37","30","42.32"
"1171051000","서울특별시","송파구","풍납1동","62","126","127","7","27.28","37","32","6.89"
"1171052000","서울특별시","송파구","풍납2동","62","126","127","7","7.91","37","31","33.42"
"1171053100","서울특별시","송파구","거여1동","63","125","127","8","43.47","37","29","38.79"
"1171053200","서울특별시","송파구","거여2동","63","125","127","8","56.4","37","29","26.47"
"1171054000","서울특별시","송파구","마천1동","63","125","127","9","7.52","37","29","35.6"
"1171055000","서울특별시","송파구","마천2동","63","125","127","9","2.44","37","29","38.67"
"1171056100","서울특별시","송파구","방이1동","62","125","127","7","33.64","37","30","29.33"
"1171056200","서울특별시","송파구","방이2동","62","126","127","6","59.52","37","30","42.32"
"1171056600","서울특별시","송파구","오륜동","63","126","127","8","11.4","37","30","45.32"
"1171057000","서울특별시","송파구","오금동","62","125","127","7","48.88","37","30","0.54"
"1171058000","서울특별시","송파구","송파1동","62","125","127","6","42.55","37","30","11.27"
"1171059000","서울특별시","송파구","송파2동","62","125","127","7","8.08","37","29","57.97"
"1171060000","서울특별시","송파구","석촌동","62","125","127","6","20.71","37","30","2.79"
"1171061000","서울특별시","송파구","삼전동","62","125","127","5","40.71","37","29","59.92"
"1171062000","서울특별시","송파구","가락본동","62","125","127","7","26.08","37","29","33.98"
"1171063100","서울특별시","송파구","가락1동","62","125","127","6","27.67","37","29","37.5"
"1171063200","서울특별시","송파구","가락2동","62","125","127","7","43.11","37","29","45.04"
"1171064100","서울특별시","송파구","문정1동","62","125","127","7","34.32","37","29","13.89"
"1171064200","서울특별시","송파구","문정2동","62","125","127","6","47.03","37","29","13.39"
"1171064600","서울특별시","송파구","장지동","63","125","127","8","4.32","37","29","2.89"
"1171064700","서울특별시","송파구","위례동","63","125","127","8","29.37","37","28","44.996"
"1171065000","서울특별시","송파구","잠실본동","62","125","127","5","11.11","37","30","12.08"
"1171067000","서울특별시","송파구","잠실2동","62","126","127","5","23.91","37","30","42.89"
"1171068000","서울특별시","송파구","잠실3동","62","125","127","5","47.08","37","30","16.16"
"1171069000","서울특별시","송파구","잠실4동","62","126","127","6","36.2","37","30","59.2"
"1171071000","서울특별시","송파구","잠실6동","62","126","127","6","9.55","37","30","55.38"
"1171072000","서울특별시","송파구","잠실7동","62","125","127","4","44.88","37","30","21.1"
"1174000000","서울특별시","강동구","","62","126","127","7","33.11","37","31","38.52"
"1174051500","서울특별시","강동구","강일동","63","127","127","10","49.44","37","34","0.17"
"1174052500","서울특별시","강동구","상일제1동","63","126","127","10","5.8800000000076125","37","33","2.1600000000103137"
"1174052600","서울특별시","강동구","상일제2동","63","126","127","10","33.23999999999501","37","32","59.99999999998977"
